source,target,weight
871,175,1
871,62,1
871,242,5
871,258,3
871,53,1
871,30,2
871,908,7
871,36,3
871,10,4
871,20,1
479,228,2
479,306,3
479,148,5
479,459,21
479,359,1
479,25,1
479,77,2
479,138,1
479,996,1
479,42,1
479,2,23
479,29,2
479,261,1
479,487,1
479,373,1
479,397,15
479,251,1
479,410,8
479,267,1
479,290,1
479,394,1
479,556,12
479,249,1
479,57,1
479,79,2
479,369,5
479,694,1
479,15,3
479,14,2
479,3,1
479,150,2
479,157,2
517,294,2
517,38,19
517,205,5
517,493,8
517,259,2
517,308,1
517,511,1
517,329,1
517,104,3
517,714,1
517,839,2
517,123,2
517,395,3
517,164,4
517,424,1
517,84,9
517,617,18
517,92,4
517,257,9
517,919,4
517,75,8
517,127,1
517,9,1
517,1137,1
517,158,1
517,276,1
517,444,1
517,107,3
517,532,1
517,464,7
517,3,9
517,574,1
517,557,3
517,301,1
517,182,8
517,166,7
517,126,1
517,7,1
100,61,13
100,23,3
100,195,15
100,632,4
100,162,3
100,637,1
100,462,4
100,1166,1
100,70,5
100,435,8
100,570,3
100,243,9
100,730,2
100,16,2
100,716,1
100,817,4
100,320,4
100,131,6
100,389,3
100,463,1
100,28,52
100,588,2
100,565,2
100,65,1
100,603,1
100,374,1
100,619,1
100,598,1
100,121,11
100,486,1
100,759,7
100,41,53
100,6,58
100,9,4
100,430,4
100,85,2
100,90,12
100,177,23
100,24,9
100,443,3
100,298,3
100,107,1
100,197,12
100,460,3
100,310,14
100,345,2
100,19,20
100,378,12
100,302,1
100,1117,2
100,785,4
100,273,1
100,441,2
100,110,4
100,221,2
100,89,1
100,289,7
100,33,1
100,108,2
100,45,3
100,149,6
100,66,13
759,433,1
759,212,1
759,195,1
759,462,1
759,435,1
759,243,1
759,757,1
759,839,1
759,131,1
759,28,3
759,121,1
759,100,7
759,41,10
759,6,14
759,9,1
759,177,3
759,310,1
759,378,1
759,221,2
759,45,1
759,450,1
759,66,1
41,61,5
41,23,5
41,195,13
41,632,9
41,297,1
41,162,1
41,462,26
41,70,2
41,435,14
41,570,7
41,243,10
41,16,1
41,817,2
41,320,18
41,439,1
41,131,24
41,748,1
41,255,1
41,463,2
41,28,33
41,788,8
41,882,6
41,717,1
41,65,38
41,374,1
41,121,16
41,100,53
41,759,10
41,6,75
41,9,7
41,430,1
41,85,1
41,170,3
41,536,1
41,90,1
41,177,30
41,24,4
41,665,1
41,443,24
41,384,12
41,298,47
41,197,3
41,310,18
41,19,5
41,378,21
41,1117,1
41,773,1
41,441,14
41,221,47
41,89,17
41,289,41
41,33,28
41,108,2
41,45,28
41,149,1
41,982,2
41,214,65
41,450,25
41,66,9
6,61,27
6,433,10
6,975,12
6,212,22
6,23,39
6,235,1
6,195,31
6,1213,1
6,337,3
6,167,2
6,632,5
6,297,11
6,162,10
6,537,7
6,462,9
6,842,1
6,985,5
6,70,35
6,435,10
6,734,5
6,570,10
6,243,28
6,401,39
6,383,1
6,675,5
6,730,1
6,80,5
6,1242,2
6,572,1
6,16,40
6,522,1
6,508,14
6,757,1
6,880,1
6,583,3
6,1113,6
6,1158,2
6,839,3
6,922,1
6,817,19
6,320,22
6,439,17
6,131,56
6,748,13
6,1091,4
6,370,1
6,389,3
6,951,1
6,255,2
6,463,7
6,28,180
6,588,2
6,788,4
6,882,3
6,261,2
6,565,1
6,373,3
6,324,2
6,65,242
6,603,9
6,374,16
6,619,8
6,598,9
6,121,82
6,685,1
6,1102,1
6,470,4
6,1194,8
6,614,5
6,486,7
6,943,2
6,810,2
6,100,58
6,759,14
6,41,75
6,9,43
6,458,1
6,430,10
6,541,3
6,85,24
6,351,2
6,170,3
6,600,1
6,90,16
6,177,55
6,24,312
6,316,2
6,665,17
6,443,11
6,384,1
6,258,2
6,298,11
6,627,1
6,473,7
6,107,7
6,197,19
6,460,6
6,310,16
6,101,1
6,472,3
6,622,1
6,1082,1
6,345,2
6,19,101
6,378,12
6,78,6
6,302,1
6,293,3
6,1170,6
6,785,8
6,190,2
6,773,7
6,441,11
6,575,2
6,110,20
6,561,19
6,221,47
6,89,162
6,289,8
6,585,1
6,33,115
6,1192,1
6,108,103
6,45,46
6,1100,3
6,149,14
6,982,6
6,214,1
6,450,14
6,635,1
6,66,126
6,1282,1
6,594,1
6,935,8
311,294,1
311,659,4
311,163,2
311,180,9
311,587,3
311,370,1
311,181,1
311,718,1
311,1209,1
311,142,6
311,373,1
311,432,7
311,919,1
311,9,2
311,342,7
311,317,10
311,156,15
311,279,2
311,51,1
311,429,6
311,31,5
311,226,2
311,174,5
311,8,23
311,109,5
311,1134,2
311,30,13
311,417,1
311,352,11
311,82,2
311,191,10
513,428,5
513,518,7
513,231,3
513,192,18
513,496,2
513,122,2
513,392,7
513,8,1
513,55,1
513,270,1
513,554,1
513,354,1
513,407,4
96,148,1
96,167,1
96,116,7
96,1071,1
96,578,3
96,756,1
96,873,1
96,806,1
96,25,10
96,94,21
96,615,3
96,1205,1
96,159,7
96,641,1
96,16,1
96,77,14
96,138,2
96,534,6
96,151,6
96,839,1
96,204,1
96,223,6
96,547,1
96,42,19
96,1028,1
96,2,67
96,141,4
96,29,8
96,152,12
96,309,2
96,189,5
96,1004,1
96,373,1
96,282,2
96,145,4
96,26,47
96,864,1
96,821,1
96,749,1
96,56,12
96,249,1
96,81,6
96,321,19
96,9,6
96,519,3
96,430,1
96,399,4
96,305,7
96,427,7
96,79,8
96,1027,1
96,670,1
96,484,1
96,296,7
96,88,15
96,236,4
96,113,9
96,153,1
96,704,1
96,107,1
96,201,1
96,774,1
96,111,9
96,194,6
96,419,2
96,694,1
96,78,13
96,15,17
96,808,2
96,14,17
96,1014,1
96,931,1
96,623,2
96,3,1
96,150,2
96,802,2
96,1086,2
96,581,3
96,481,4
96,585,4
96,860,2
96,67,27
96,423,1
96,688,1
96,869,1
864,25,1
864,2,3
864,29,3
864,96,1
864,821,6
864,749,9
864,56,2
864,81,1
864,321,3
864,9,1
864,107,1
864,150,1
864,67,1
821,690,1
821,25,1
821,831,1
821,42,1
821,2,2
821,141,1
821,29,4
821,96,1
821,864,6
821,749,7
821,56,5
821,81,2
821,9,1
821,79,1
821,751,1
821,107,1
821,532,1
749,690,1
749,25,1
749,831,1
749,42,1
749,2,3
749,141,1
749,29,5
749,96,1
749,864,9
749,821,7
749,56,3
749,81,2
749,321,3
749,9,1
749,751,1
749,107,1
749,532,1
749,150,1
749,67,1
56,306,7
56,778,1
56,690,4
56,337,1
56,148,5
56,167,2
56,116,29
56,578,1
56,359,1
56,595,1
56,756,2
56,25,28
56,94,10
56,159,1
56,803,1
56,16,3
56,553,2
56,1130,2
56,77,45
56,138,25
56,831,4
56,151,4
56,204,3
56,223,4
56,1139,2
56,181,1
56,42,45
56,2,83
56,141,40
56,29,40
56,152,3
56,309,1
56,261,1
56,487,1
56,373,2
56,304,1
56,374,1
56,410,1
56,145,21
56,4,1
56,26,38
56,556,2
56,96,12
56,864,2
56,821,5
56,749,3
56,249,2
56,81,9
56,321,5
56,9,6
56,1151,2
56,633,1
56,399,2
56,305,2
56,427,2
56,79,28
56,670,1
56,369,2
56,285,1
56,751,4
56,296,3
56,88,7
56,236,2
56,113,10
56,361,1
56,418,1
56,153,23
56,704,1
56,763,1
56,107,1
56,201,2
56,532,1
56,111,6
56,194,33
56,101,1
56,393,2
56,694,1
56,78,5
56,15,12
56,738,4
56,808,2
56,14,32
56,639,2
56,1014,2
56,44,3
56,497,6
56,150,5
56,802,2
56,1086,1
56,481,3
56,585,4
56,157,4
56,858,3
56,696,4
56,860,1
56,67,14
56,423,1
56,319,1
56,237,1
249,337,1
249,259,1
249,359,1
249,25,39
249,94,1
249,553,4
249,77,1
249,138,3
249,231,3
249,151,21
249,18,1
249,1138,1
249,2,65
249,141,1
249,29,2
249,152,1
249,261,1
249,373,1
249,4,1
249,26,4
249,267,1
249,556,3
249,479,1
249,96,1
249,56,2
249,321,3
249,9,1
249,633,5
249,430,1
249,79,3
249,113,2
249,361,1
249,418,1
249,153,1
249,201,2
249,111,2
249,194,1
249,101,1
249,15,32
249,14,45
249,639,4
249,3,1
249,150,20
249,157,2
249,67,3
249,423,1
249,7,1
81,306,1
81,690,1
81,337,1
81,148,3
81,167,1
81,116,13
81,1071,1
81,796,6
81,359,2
81,25,1
81,94,1
81,80,1
81,615,5
81,740,1
81,1057,1
81,159,1
81,641,2
81,16,1
81,1130,1
81,77,16
81,534,1
81,831,1
81,980,4
81,204,3
81,223,2
81,547,12
81,370,1
81,42,16
81,467,3
81,2,8
81,141,6
81,29,171
81,189,5
81,252,1
81,304,1
81,145,2
81,4,1
81,26,2
81,486,1
81,96,6
81,864,1
81,821,2
81,749,2
81,56,9
81,321,3
81,9,9
81,1151,1
81,399,1
81,79,2
81,369,1
81,770,4
81,484,12
81,751,2
81,1013,3
81,296,3
81,88,5
81,236,8
81,113,8
81,418,1
81,153,2
81,532,1
81,194,3
81,101,3
81,713,9
81,419,14
81,393,2
81,78,2
81,15,100
81,1169,3
81,273,1
81,931,2
81,44,4
81,3,2
81,497,2
81,481,1
81,696,1
81,860,1
81,695,10
81,635,1
81,978,2
81,869,1
81,7,1
321,116,3
321,578,2
321,756,1
321,25,4
321,94,11
321,159,4
321,16,1
321,77,3
321,138,2
321,151,2
321,223,4
321,42,5
321,1028,2
321,2,28
321,141,1
321,29,2
321,152,10
321,309,2
321,189,3
321,282,2
321,145,1
321,26,16
321,96,19
321,864,3
321,749,3
321,56,5
321,249,3
321,81,3
321,9,2
321,519,2
321,305,1
321,427,1
321,79,3
321,296,3
321,88,2
321,236,2
321,113,1
321,111,6
321,101,1
321,393,1
321,78,8
321,15,3
321,14,7
321,623,1
321,44,1
321,150,5
321,1086,1
321,581,1
321,481,2
321,585,1
321,157,1
321,67,13
321,423,2
815,12,1
815,706,5
815,73,3
815,304,1
815,97,2
815,343,1
815,144,5
815,664,7
815,232,6
815,0,6
924,130,1
924,502,1
924,776,1
924,461,1
924,350,1
924,402,5
924,86,1
924,220,2
924,120,4
924,442,1
924,5,6
924,196,2
457,731,3
457,105,26
457,523,4
457,17,22
457,188,32
457,340,11
457,764,8
1181,17,2
1181,1115,1
105,178,2
105,731,10
105,80,1
105,106,1
105,403,1
105,457,26
105,523,44
105,399,1
105,17,160
105,107,1
105,188,78
105,340,46
105,993,4
105,764,8
937,406,1
937,776,1
937,80,1
937,193,1
937,822,1
937,571,1
937,350,1
937,348,1
937,86,1
937,220,1
937,120,1
937,346,1
937,125,1
937,562,1
937,442,1
937,476,1
937,5,2
937,1046,1
937,421,1
9,228,2
9,239,5
9,103,6
9,178,7
9,560,2
9,660,1
9,306,2
9,61,5
9,129,1
9,1080,1
9,117,2
9,294,5
9,328,4
9,332,2
9,38,6
9,1131,1
9,115,6
9,975,1
9,929,1
9,264,1
9,1257,1
9,212,4
9,826,1
9,1225,1
9,23,23
9,1042,1
9,235,3
9,648,2
9,592,1
9,552,3
9,195,2
9,690,1
9,1268,1
9,1,81
9,154,6
9,208,4
9,46,10
9,64,7
9,333,1
9,337,2
9,611,1
9,148,2
9,210,1
9,268,1
9,167,4
9,130,1
9,74,4
9,35,9
9,539,1
9,284,4
9,907,1
9,116,4
9,1198,1
9,1271,1
9,263,2
9,297,5
9,205,3
9,162,3
9,277,1
9,537,1
9,355,4
9,377,1
9,955,3
9,637,2
9,102,2
9,313,3
9,661,2
9,1083,1
9,1121,1
9,1094,1
9,462,4
9,271,5
9,341,1
9,93,11
9,684,2
9,456,1
9,985,1
9,99,2
9,70,5
9,493,4
9,259,2
9,435,1
9,734,1
9,308,3
9,511,2
9,596,1
9,796,1
9,894,1
9,50,5
9,43,10
9,707,1
9,793,1
9,359,2
9,655,3
9,830,2
9,512,10
9,1238,1
9,595,5
9,401,2
9,383,2
9,728,1
9,76,13
9,380,1
9,659,2
9,928,1
9,453,5
9,491,1
9,12,7
9,219,1
9,185,2
9,972,1
9,507,1
9,697,1
9,119,1
9,215,9
9,628,3
9,941,4
9,518,1
9,1035,1
9,49,3
9,54,1
9,506,1
9,477,3
9,626,3
9,37,2
9,25,11
9,754,1
9,94,3
9,658,1
9,248,5
9,80,7
9,1049,1
9,615,1
9,1205,1
9,163,4
9,180,2
9,159,5
9,275,4
9,683,6
9,16,62
9,1218,1
9,508,1
9,966,2
9,240,7
9,880,2
9,855,2
9,1185,1
9,520,1
9,736,1
9,193,5
9,601,1
9,1119,1
9,587,2
9,990,1
9,147,2
9,1130,1
9,902,4
9,724,1
9,287,1
9,677,3
9,323,1
9,295,3
9,630,1
9,699,2
9,77,6
9,583,4
9,138,2
9,104,5
9,426,1
9,534,3
9,716,1
9,83,14
9,425,6
9,231,12
9,831,1
9,488,1
9,753,1
9,151,1
9,91,4
9,998,1
9,18,2
9,204,16
9,1016,1
9,246,3
9,123,3
9,269,1
9,646,3
9,13,14
9,34,12
9,817,1
9,320,2
9,1039,1
9,216,1
9,859,4
9,60,4
9,439,1
9,131,3
9,836,1
9,312,1
9,223,7
9,452,2
9,1069,1
9,748,4
9,968,1
9,485,1
9,370,5
9,389,3
9,1008,1
9,181,3
9,42,10
9,718,2
9,1084,1
9,40,6
9,505,1
9,467,2
9,1092,1
9,591,1
9,326,1
9,2,57
9,338,5
9,141,4
9,29,14
9,395,4
9,135,1
9,118,1
9,691,1
9,152,4
9,169,3
9,656,1
9,446,1
9,22,5
9,68,7
9,309,2
9,142,7
9,255,2
9,1227,1
9,59,3
9,360,3
9,463,1
9,28,10
9,388,1
9,189,7
9,372,2
9,106,2
9,261,2
9,164,2
9,447,1
9,487,1
9,540,2
9,576,1
9,21,10
9,797,1
9,546,3
9,73,3
9,358,3
9,69,4
9,490,1
9,161,4
9,524,1
9,550,1
9,565,1
9,252,1
9,373,2
9,324,3
9,674,1
9,883,3
9,828,2
9,1177,1
9,791,1
9,1064,1
9,412,4
9,548,2
9,192,3
9,889,1
9,586,2
9,432,1
9,209,1
9,65,10
9,653,1
9,245,1
9,121,3
9,397,1
9,282,2
9,348,1
9,711,1
9,84,6
9,410,2
9,612,4
9,198,3
9,175,3
9,222,2
9,750,1
9,1231,1
9,291,2
9,136,5
9,62,4
9,139,5
9,63,6
9,1194,1
9,145,10
9,1003,2
9,652,1
9,92,5
9,408,1
9,4,18
9,26,8
9,257,5
9,411,4
9,27,22
9,200,10
9,75,4
9,280,5
9,225,2
9,217,2
9,160,1
9,146,3
9,128,2
9,165,1
9,1001,1
9,614,1
9,625,1
9,253,2
9,486,1
9,143,2
9,114,10
9,262,3
9,545,1
9,127,1
9,1114,1
9,267,1
9,517,1
9,100,4
9,759,1
9,41,7
9,6,43
9,311,2
9,96,6
9,864,1
9,821,1
9,749,1
9,56,6
9,249,1
9,81,9
9,321,2
9,519,1
9,186,2
9,523,1
9,949,1
9,342,5
9,254,4
9,97,1
9,765,1
9,184,3
9,1151,1
9,402,1
9,57,6
9,86,5
9,541,1
9,305,1
9,482,2
9,543,1
9,327,1
9,247,2
9,85,1
9,173,5
9,422,2
9,220,4
9,120,2
9,515,2
9,17,18
9,170,3
9,536,2
9,90,5
9,558,2
9,645,1
9,624,1
9,1235,1
9,404,2
9,1034,1
9,317,2
9,156,2
9,177,5
9,775,1
9,573,1
9,279,4
9,1101,1
9,24,12
9,438,1
9,299,2
9,665,5
9,1237,1
9,443,2
9,71,13
9,122,6
9,343,2
9,58,3
9,384,4
9,285,6
9,620,1
9,250,2
9,242,2
9,238,1
9,484,3
9,258,1
9,346,1
9,647,2
9,448,2
9,1186,1
9,363,1
9,229,1
9,32,11
9,11,30
9,751,2
9,700,1
9,183,11
9,1110,1
9,51,5
9,335,1
9,298,3
9,429,1
9,31,18
9,471,1
9,125,8
9,276,1
9,88,5
9,236,3
9,113,3
9,53,2
9,260,5
9,361,2
9,692,1
9,1206,1
9,627,1
9,418,8
9,679,2
9,827,2
9,851,1
9,153,5
9,409,1
9,521,1
9,442,1
9,704,2
9,895,2
9,95,12
9,763,1
9,473,2
9,207,1
9,144,1
9,107,13
9,226,8
9,174,3
9,8,44
9,991,1
9,752,1
9,201,4
9,532,3
9,774,2
9,892,1
9,375,2
9,197,4
9,134,4
9,353,1
9,224,4
9,55,12
9,900,1
9,376,2
9,554,5
9,111,2
9,132,10
9,194,4
9,101,7
9,472,1
9,509,2
9,710,1
9,606,6
9,385,1
9,19,12
9,340,2
9,330,1
9,5,21
9,109,7
9,202,7
9,419,1
9,795,1
9,1010,1
9,387,3
9,676,1
9,325,5
9,78,7
9,510,1
9,172,2
9,15,19
9,293,1
9,1174,1
9,1117,2
9,155,4
9,365,4
9,1169,1
9,846,2
9,744,2
9,867,1
9,608,1
9,785,1
9,808,1
9,30,6
9,133,2
9,14,12
9,454,1
9,190,2
9,366,2
9,273,7
9,272,2
9,666,4
9,441,2
9,575,2
9,623,1
9,110,3
9,952,1
9,1033,1
9,362,4
9,629,5
9,813,1
9,286,1
9,464,4
9,602,1
9,3,36
9,150,3
9,112,2
9,221,3
9,715,1
9,89,5
9,500,1
9,802,2
9,206,1
9,705,1
9,947,1
9,533,1
9,233,1
9,196,6
9,72,7
9,719,1
9,504,2
9,417,2
9,289,1
9,581,2
9,199,4
9,176,3
9,33,11
9,108,1
9,45,4
9,1100,1
9,557,4
9,301,3
9,179,1
9,171,4
9,36,7
9,681,3
9,559,6
9,157,1
9,266,2
9,10,8
9,527,4
9,352,3
9,281,5
9,47,6
9,942,1
9,597,4
9,241,2
9,48,5
9,1062,1
9,696,2
9,67,5
9,0,87
9,1085,1
9,182,5
9,166,4
9,339,2
9,423,4
9,349,1
9,230,4
9,149,5
9,398,5
9,480,2
9,137,1
9,982,1
9,528,1
9,960,1
9,708,1
9,214,1
9,82,9
9,862,1
9,191,5
9,126,4
9,933,1
9,20,9
9,396,1
9,450,1
9,635,1
9,307,1
9,498,1
9,688,1
9,87,14
9,66,9
9,319,1
9,237,1
9,1234,1
9,631,1
9,838,1
9,39,6
9,7,20
9,344,1
9,1147,1
9,863,1
9,1176,1
9,492,1
9,935,1
1264,408,1
1264,0,1
519,578,1
519,43,1
519,873,4
519,806,4
519,25,2
519,94,2
519,77,2
519,223,4
519,42,1
519,1092,1
519,2,10
519,141,1
519,152,3
519,68,1
519,309,8
519,282,10
519,145,3
519,26,3
519,96,3
519,321,2
519,9,1
519,704,1
519,774,5
519,111,1
519,132,2
519,194,1
519,78,3
519,15,1
519,14,3
519,273,1
519,623,10
519,67,2
519,0,3
519,423,2
186,845,1
186,495,1
186,747,1
186,650,1
186,651,1
186,1120,1
186,662,7
186,16,1
186,580,1
186,295,14
186,716,2
186,336,1
186,312,1
186,40,1
186,59,4
186,21,1
186,797,1
186,524,1
186,593,9
186,432,1
186,1076,2
186,469,5
186,906,2
186,9,2
186,379,17
186,156,5
186,1203,1
186,122,10
186,363,3
186,218,2
186,51,29
186,31,13
186,779,5
186,174,2
186,8,29
186,55,2
186,710,3
186,330,1
186,78,1
186,30,6
186,602,2
186,36,1
186,10,3
186,988,1
186,48,1
186,82,3
186,126,1
186,20,2
186,838,3
186,987,1
1159,493,1
1159,104,2
1159,84,1
1159,257,1
1159,253,2
1159,127,1
1159,184,1
1159,158,3
1159,316,2
1159,276,1
1159,3,4
1159,166,1
1159,126,1
726,807,8
726,760,1
726,12,4
726,219,1
726,16,1
726,940,1
726,91,2
726,616,1
726,1003,1
726,1133,2
726,956,1
726,232,1
726,0,13
726,349,1
726,87,3
848,658,3
848,414,1
848,605,2
848,434,1
848,584,2
848,514,1
848,436,3
848,58,4
848,314,4
848,382,3
848,719,1
848,489,1
523,457,4
523,105,44
523,9,1
523,17,25
523,188,5
523,340,13
523,993,1
949,263,1
949,37,1
949,990,1
949,147,1
949,278,1
949,336,1
949,312,1
949,22,1
949,21,1
949,9,1
949,279,4
949,51,3
949,763,1
949,30,1
949,10,2
949,339,3
949,478,1
949,732,1
949,910,4
949,20,1
342,294,2
342,747,1
342,1081,2
342,16,1
342,370,1
342,181,1
342,718,6
342,142,1
342,883,1
342,432,9
342,311,7
342,9,5
342,317,4
342,156,5
342,997,2
342,51,6
342,429,8
342,31,12
342,95,1
342,174,9
342,8,35
342,109,5
342,1134,1
342,82,6
529,178,1
529,129,11
529,117,10
529,671,8
529,437,12
529,292,5
529,526,1
529,566,6
529,106,1
529,403,1
529,17,14
529,413,3
529,468,8
915,324,1
915,577,2
915,847,2
915,914,2
964,284,3
964,205,1
964,259,1
964,579,1
964,992,5
964,169,1
964,164,1
964,84,1
964,75,1
964,184,2
964,3,6
964,947,3
964,301,1
964,933,4
964,7,3
254,235,2
254,355,4
254,211,1
254,420,1
254,271,3
254,12,15
254,185,2
254,119,1
254,215,13
254,275,4
254,16,3
254,499,1
254,91,1
254,326,1
254,135,6
254,118,2
254,322,5
254,68,8
254,540,2
254,73,1
254,1067,1
254,198,5
254,501,2
254,408,1
254,280,32
254,9,4
254,97,4
254,438,1
254,285,1
254,620,2
254,250,6
254,700,1
254,375,5
254,454,1
254,366,2
254,98,3
254,206,5
254,956,1
254,47,20
254,549,1
254,0,44
254,137,1
254,87,1
97,235,1
97,271,13
97,596,1
97,43,22
97,12,11
97,185,1
97,119,3
97,215,5
97,80,1
97,572,8
97,275,1
97,16,4
97,499,1
97,91,2
97,356,2
97,706,1
97,68,15
97,540,6
97,73,101
97,324,1
97,304,21
97,280,2
97,640,2
97,265,1
97,815,2
97,9,1
97,254,4
97,1244,1
97,438,1
97,551,4
97,700,1
97,921,1
97,95,3
97,144,4
97,353,13
97,132,1
97,303,1
97,664,1
97,366,1
97,273,2
97,206,3
97,956,1
97,232,3
97,47,4
97,0,138
97,137,2
97,386,1
1047,1,4
1047,154,1
1047,208,1
1047,1048,4
1047,13,1
1047,34,2
1047,362,1
1047,500,1
1047,533,1
1047,746,1
1240,86,1
1240,125,1
1240,227,1
1240,5,1
765,380,1
765,16,6
765,833,1
765,9,1
765,300,1
765,256,2
765,247,10
765,1165,1
765,476,3
765,5,9
765,834,2
184,38,21
184,284,45
184,205,3
184,466,1
184,493,1
184,308,3
184,992,1
184,54,12
184,80,1
184,940,1
184,329,1
184,104,27
184,123,1
184,395,1
184,169,73
184,682,1
184,84,10
184,564,1
184,92,13
184,4,4
184,257,4
184,75,16
184,253,41
184,114,10
184,127,26
184,9,3
184,1159,1
184,964,2
184,57,15
184,86,1
184,430,1
184,422,23
184,220,1
184,158,17
184,703,1
184,316,3
184,918,1
184,471,2
184,276,1
184,361,2
184,1074,2
184,107,1
184,5,1
184,932,1
184,202,7
184,530,1
184,133,1
184,286,1
184,3,55
184,947,2
184,301,2
184,527,1
184,182,4
184,166,3
184,126,10
184,933,3
184,39,8
184,7,54
1151,204,2
1151,42,1
1151,29,5
1151,56,2
1151,81,1
1151,9,1
1151,15,2
458,61,1
458,23,1
458,162,1
458,445,19
458,777,2
458,1106,1
458,463,1
458,28,2
458,588,1
458,252,1
458,470,1
458,6,1
458,351,7
458,170,16
458,600,8
458,568,1
458,536,1
458,90,1
458,613,9
458,1066,3
458,418,1
458,101,1
458,622,1
458,19,7
458,110,1
458,66,8
402,898,2
402,130,4
402,162,1
402,341,1
402,70,1
402,380,1
402,28,1
402,291,1
402,614,1
402,143,5
402,924,5
402,9,1
402,220,12
402,120,14
402,24,1
402,125,2
402,5,24
402,110,1
402,421,4
402,196,23
402,149,1
402,168,2
402,594,1
57,228,11
57,294,2
57,38,25
57,167,1
57,1105,2
57,284,4
57,377,2
57,466,4
57,493,1
57,259,2
57,308,1
57,459,1
57,359,1
57,54,65
57,25,1
57,80,2
57,1049,1
57,16,1
57,777,1
57,329,4
57,431,1
57,104,13
57,426,1
57,18,6
57,123,6
57,269,1
57,370,1
57,2,3
57,169,14
57,656,3
57,261,1
57,164,2
57,447,1
57,373,3
57,1261,1
57,397,1
57,251,2
57,84,4
57,63,3
57,92,19
57,4,74
57,257,2
57,885,1
57,75,19
57,253,21
57,722,2
57,114,13
57,545,1
57,127,90
57,267,1
57,290,2
57,394,1
57,479,1
57,9,6
57,184,15
57,430,1
57,541,3
57,422,12
57,158,12
57,893,1
57,981,1
57,471,2
57,276,12
57,361,1
57,679,5
57,95,2
57,1087,1
57,107,1
57,101,1
57,1142,9
57,932,1
57,202,14
57,78,3
57,15,1
57,530,3
57,133,1
57,14,1
57,368,5
57,286,4
57,52,5
57,44,2
57,3,253
57,112,14
57,557,4
57,301,1
57,171,1
57,157,1
57,527,1
57,241,11
57,182,2
57,166,1
57,126,17
57,933,1
57,307,17
57,39,95
57,7,258
57,766,9
644,592,4
644,1,8
644,46,1
644,926,1
644,74,5
644,800,10
644,99,5
644,728,1
644,34,1
644,546,2
644,548,1
644,245,2
644,27,6
644,789,2
644,200,1
644,827,1
644,521,4
644,852,2
644,179,6
663,522,1
663,431,2
663,18,22
663,63,37
